SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,length_critical_window,usable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,usable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,usable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,side_bias_exclusion,exclude_participant_insufficient_data
GNXMNQ,660,easy-cheese-mud-distractor,12,easy-distractor,mud,cheese,cheese-mud,81,79,0.9753086419753086,1,0.5316455696202532,37,35,0.9459459459459459,1,0.42857142857142844,51,51,1,1,0.5686274509803924,0.5686274509803921,0.43137254901960786,0,0,1,1,-0.036981881360139135,-0.14005602240896392,0,NA,FALSE,6.896,28.31714416535845,0,NA,0,0,0,0,0
CKRG26,630,easy-turtle-horse-distractor,12,easy-distractor,horse,turtle,turtle-horse,48,48,1,1,1,22,22,1,1,1,30,30,1,1,0.6333333333333334,0.6333333333333333,0.36666666666666664,0,0,1,1,0.3666666666666666,0.3666666666666666,0,NA,FALSE,7.4,15.000753806723957,0,NA,0,0,0,0,0
TUFKTQ,450,easy-turkey-swan,13,easy,turkey,swan,turkey-swan,95,95,1,1,0,44,44,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.438,30.73516021206798,0,NA,0,0,0,0,0
CKRG26,630,hard-squirrel-monkey,13,hard,squirrel,monkey,squirrel-monkey,48,48,1,1,0.3333333333333334,23,23,1,1,0.47826086956521735,30,30,1,1,0.4333333333333332,0.5666666666666667,0.43333333333333335,0,0,1,1,-0.09999999999999976,0.04492753623188417,0,NA,FALSE,7.4,15.000753806723957,0,NA,0,0,0,0,0
NPV5EF,570,easy-squirrel-eagle-distractor,13,easy-distractor,eagle,squirrel,squirrel-eagle,19,15,0.7894736842105263,1,0,11,11,1,1,0,15,11,0.7333333333333333,1,0,0,0.7333333333333333,0,0,1,1,0,0,0,unusually short trial,TRUE,5.866,7.500943675334877,1,unusually short trial,0,0,0,0,NA
FHRCdd,540,easy-turtle-horse,13,easy,turtle,horse,turtle-horse,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0.6333333333333335,0.36666666666666664,0.6333333333333333,0,0,1,1,-0.6333333333333335,-0.6333333333333335,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
dKKWAR,450,easy-bulldozer-orange-distractor,13,easy-distractor,orange,bulldozer,bulldozer-orange,95,83,0.8736842105263158,1,1,45,45,1,1,1,60,60,1,1,0.8666666666666665,0.8666666666666667,0.13333333333333333,1,0,1,1,0.13333333333333353,0.13333333333333353,0,NA,FALSE,7.324,31.689609890598067,0,NA,0,0,0,0,0
d4HUR3,480,easy-snail-cow-distractor,13,easy-distractor,cow,snail,snail-cow,49,49,1,1,1,23,23,1,1,1,31,31,1,1,1,0,1,0,1,1,1,0,0,0,NA,FALSE,7.516,15.100975720444747,0,NA,0,0,0,0,0
QWGKVS,750,easy-cheese-mud-distractor,13,easy-distractor,mud,cheese,cheese-mud,62,59,0.9516129032258065,1,0.5254237288135593,28,28,1,1,0.6071428571428572,38,38,1,1,0.3421052631578948,0.34210526315789475,0.6578947368421053,0,0,1,1,0.18331846565566445,0.2650375939849624,0,NA,FALSE,6.734,23.795489078019184,0,NA,0,0,0,0,0
6THVBG,510,easy-squirrel-eagle-distractor,13,easy-distractor,eagle,squirrel,squirrel-eagle,96,96,1,1,0.34375,45,45,1,1,0,60,60,1,1,0.5499999999999998,0.45,0.55,0,0,1,1,-0.20624999999999982,-0.5499999999999998,0,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0
QGTESM,630,easy-potato-glasses,13,easy,potato,glasses,potato-glasses,96,94,0.9791666666666666,1,0.7553191489361702,45,43,0.9555555555555556,1,0.5813953488372094,60,60,1,1,0.9833333333333333,0.9833333333333333,0.016666666666666666,1,0,1,1,-0.22801418439716303,-0.40193798449612383,0,NA,FALSE,7.307,29.977453829186302,0,NA,0,0,0,0,0
XMJ25D,690,easy-turtle-horse-distractor,13,easy-distractor,horse,turtle,turtle-horse,95,95,1,1,0.7894736842105264,44,44,1,1,0.9545454545454546,59,59,1,1,0.23728813559322026,0.7627118644067796,0.23728813559322035,0,0,1,1,0.5521855486173062,0.7172573189522343,0,NA,FALSE,7.312,30.665851863524654,0,NA,0,0,0,0,0
UQBHFH,510,hard-potato-pot,13,hard,potato,pot,potato-pot,96,42,0.4375,0,0.6904761904761905,45,35,0.7777777777777778,1,0.6285714285714288,60,59,0.9833333333333333,1,0.6271186440677968,0.6166666666666667,0.36666666666666664,0,0,0,1,0.06335754640839364,0.0014527845036319542,0,NA,FALSE,7.3,29.938127641730514,1,insufficient looking,0,0,0,0,1
5QCS4M,750,hard-squirrel-monkey,13,hard,squirrel,monkey,squirrel-monkey,96,96,1,1,0.09375,46,46,1,1,0,58,57,0.9827586206896551,1,0.5789473684210523,0.41379310344827586,0.5689655172413793,0,0,1,1,-0.4851973684210523,-0.5789473684210523,0,NA,FALSE,7.327,31.034048081099115,0,NA,0,0,0,0,0
GNXMNQ,660,easy-turtle-horse-distractor,13,easy-distractor,horse,turtle,turtle-horse,83,75,0.9036144578313253,1,0.5200000000000004,40,40,1,1,0.925,51,49,0.9607843137254902,1,0.3877551020408164,0.5882352941176471,0.37254901960784315,0,0,1,1,0.13224489795918393,0.5372448979591836,0,NA,FALSE,6.862,28.740231207809305,0,NA,0,0,0,0,0
UUQJAd,570,easy-snail-cow,13,easy,snail,cow,snail-cow,97,97,1,1,0.8453608247422679,45,45,1,1,0.6666666666666667,61,61,1,1,1,0,1,0,1,1,1,-0.15463917525773208,-0.33333333333333326,0,NA,FALSE,7.39,55.90875649084024,0,NA,0,0,0,0,0
XMJ25D,690,hard-snail-worm,14,hard,snail,worm,snail-worm,95,95,1,1,0.4526315789473684,44,44,1,1,0.13636363636363635,61,61,1,1,0.24590163934426226,0.2459016393442623,0.7540983606557377,0,0,1,1,0.20672993960310612,-0.10953800298062591,0,NA,FALSE,7.234,30.63143428118007,0,NA,0,0,0,0,0
6THVBG,510,hard-snail-worm-distractor,14,hard-distractor,worm,snail,snail-worm,96,62,0.6458333333333334,1,0.24193548387096755,45,39,0.8666666666666667,1,0,60,27,0.45,0,0,0.45,0,0,0,0,0,0.24193548387096755,0,0,NA,FALSE,7.266,30.008667353513548,1,insufficient looking,0,0,0,0,0
QGTESM,630,easy-squirrel-eagle,14,easy,squirrel,eagle,squirrel-eagle,96,94,0.9791666666666666,1,0.9680851063829787,45,43,0.9555555555555556,1,0.930232558139535,60,46,0.7666666666666667,1,0.23913043478260873,0.18333333333333332,0.5833333333333334,0,0,1,1,0.72895467160037,0.6911021233569262,0,NA,FALSE,7.273,29.980048733421643,0,NA,0,0,0,0,0
5QCS4M,750,easy-potato-glasses-distractor,14,easy-distractor,glasses,potato,potato-glasses,95,95,1,1,0.10526315789473685,45,45,1,1,0.2,59,59,1,1,0,1,0,1,0,1,1,0.10526315789473685,0.2,0,NA,FALSE,7.336,30.523457349733118,0,NA,0,0,0,0,0
UUQJAd,570,hard-squirrel-monkey-distractor,14,hard-distractor,monkey,squirrel,squirrel-monkey,96,96,1,1,0.4375,45,45,1,1,0.7111111111111111,61,61,1,1,0.26229508196721296,0.26229508196721313,0.7377049180327869,0,0,1,1,0.17520491803278704,0.4488160291438982,0,NA,FALSE,7.358,60.49079716518938,0,NA,0,0,0,0,0
UQBHFH,510,hard-acorn-coconut,14,hard,acorn,coconut,acorn-coconut,96,44,0.4583333333333333,0,0.15909090909090903,45,15,0.3333333333333333,0,0.4666666666666666,60,33,0.55,1,0.5757575757575757,0.31666666666666665,0.23333333333333334,0,0,0,0,-0.41666666666666663,-0.10909090909090907,0,NA,FALSE,7.287,29.854301767978168,1,insufficient looking,0,0,0,0,1
GNXMNQ,660,hard-acorn-coconut,14,hard,acorn,coconut,acorn-coconut,82,82,1,1,0.36585365853658547,37,37,1,1,0.8108108108108107,52,52,1,1,0.40384615384615397,0.5961538461538461,0.40384615384615385,0,0,1,1,-0.0379924953095685,0.4069646569646568,0,NA,FALSE,6.892,28.299954030502327,0,NA,0,0,0,0,0
CKRG26,630,hard-cheese-butter-distractor,14,hard-distractor,butter,cheese,cheese-butter,48,48,1,1,0.04166666666666667,22,22,1,1,0.04545454545454545,30,30,1,1,0.5,0.5,0.5,0,0,1,1,-0.4583333333333333,-0.45454545454545453,0,NA,FALSE,7.4,15.000753806723957,0,NA,0,0,0,0,0
NPV5EF,570,hard-snail-worm,14,hard,snail,worm,snail-worm,23,19,0.8260869565217391,1,1,11,11,1,1,1,15,15,1,1,1,0,1,0,1,1,1,0,0,0,framerate issue,TRUE,6.4,7.500093517375529,1,framerate issue,0,0,0,0,NA
FHRCdd,540,hard-acorn-coconut-distractor,14,hard-distractor,coconut,acorn,acorn-coconut,96,96,1,1,0.14583333333333337,45,45,1,1,0.06666666666666662,60,55,0.9166666666666666,1,0.2545454545454546,0.23333333333333334,0.6833333333333333,0,0,1,1,-0.1087121212121212,-0.18787878787878795,0,NA,FALSE,7.333,30.007292173067576,0,NA,0,0,0,0,0
TUFKTQ,450,hard-acorn-coconut-distractor,14,hard-distractor,coconut,acorn,acorn-coconut,95,95,1,1,0.5789473684210524,45,45,1,1,0.4222222222222221,59,55,0.9322033898305084,1,0.4545454545454543,0.423728813559322,0.5084745762711864,0,0,1,1,0.12440191387559812,-0.0323232323232322,0,NA,FALSE,7.446,30.627358694886272,0,NA,0,0,0,0,0
QWGKVS,750,hard-squirrel-monkey-distractor,14,hard-distractor,monkey,squirrel,squirrel-monkey,63,59,0.9365079365079365,1,1,30,30,1,1,1,41,41,1,1,0.48780487804878025,0.5121951219512195,0.4878048780487805,0,0,1,1,0.5121951219512197,0.5121951219512197,0,NA,FALSE,6.719,24.916193290238063,0,NA,0,0,0,0,0
d4HUR3,480,hard-squirrel-monkey-distractor,14,hard-distractor,monkey,squirrel,squirrel-monkey,48,48,1,1,1,23,23,1,1,1,30,30,1,1,0.3000000000000001,0.3,0.7,0,0,1,1,0.7,0.7,0,NA,FALSE,7.451,15.16595498896384,0,NA,0,0,0,0,0
dKKWAR,450,easy-potato-glasses,14,easy,potato,glasses,potato-glasses,95,95,1,1,0.18947368421052652,45,45,1,1,0.39999999999999986,60,31,0.5166666666666667,1,0,0,0.5166666666666667,0,0,1,1,0.18947368421052652,0.39999999999999986,0,NA,FALSE,7.33,31.475377908626857,0,NA,0,0,0,0,0
d4HUR3,480,easy-bulldozer-orange-distractor,15,easy-distractor,orange,bulldozer,bulldozer-orange,49,49,1,1,0.1428571428571429,23,23,1,1,0,31,31,1,1,0.1612903225806452,0.16129032258064516,0.8387096774193549,0,1,1,1,-0.018433179723502308,-0.1612903225806452,0,NA,FALSE,7.516,15.167873062609905,0,NA,0,0,0,0,0
GNXMNQ,660,hard-bulldozer-tractor-distractor,15,hard-distractor,tractor,bulldozer,bulldozer-tractor,83,82,0.9879518072289156,1,1,37,36,0.972972972972973,1,1,51,51,1,1,0.6078431372549021,0.6078431372549019,0.39215686274509803,0,0,1,1,0.39215686274509787,0.39215686274509787,0,NA,FALSE,6.974,28.258390460177743,0,NA,0,0,0,0,0
UQBHFH,510,easy-snail-cow-distractor,15,easy-distractor,cow,snail,snail-cow,96,22,0.22916666666666666,0,1,45,5,0.1111111111111111,0,1,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.34,29.91130592246688,1,insufficient looking,0,0,0,0,1
6THVBG,510,easy-bulldozer-orange,15,easy,bulldozer,orange,bulldozer-orange,96,96,1,1,0.02083333333333336,45,45,1,1,0.04444444444444443,60,60,1,1,0.6000000000000002,0.4,0.6,0,0,1,1,-0.5791666666666668,-0.5555555555555558,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
QGTESM,630,easy-acorn-key-distractor,15,easy-distractor,key,acorn,acorn-key,96,82,0.8541666666666666,1,0.8902439024390244,45,31,0.6888888888888889,1,0.7096774193548386,60,34,0.5666666666666667,1,1,0.5666666666666667,0,0,0,1,1,-0.1097560975609756,-0.29032258064516137,0,NA,FALSE,7.374,29.97636734660956,0,NA,0,0,0,0,0
XMJ25D,690,hard-squirrel-monkey-distractor,15,hard-distractor,monkey,squirrel,squirrel-monkey,95,95,1,1,0.9052631578947368,45,45,1,1,1,60,60,1,1,0.7000000000000002,0.3,0.7,0,0,1,1,0.2052631578947366,0.2999999999999998,0,NA,FALSE,7.266,30.651512422906904,0,NA,0,0,0,0,0
QWGKVS,750,hard-snail-worm,15,hard,snail,worm,snail-worm,70,66,0.9428571428571428,1,0.9242424242424242,34,34,1,1,0.8823529411764706,43,43,1,1,0.5581395348837208,0.5581395348837209,0.4418604651162791,0,0,1,1,0.3661028893587034,0.32421340629274975,0,NA,FALSE,6.72,26.324290229281306,0,NA,0,0,0,0,0
TUFKTQ,450,hard-turtle-frog-distractor,15,hard-distractor,frog,turtle,turtle-frog,95,95,1,1,0.39999999999999997,45,45,1,1,0.4444444444444443,59,59,1,1,0.8813559322033898,0.11864406779661017,0.8813559322033898,0,1,1,1,-0.48135593220338985,-0.4369114877589455,0,NA,FALSE,7.405,30.697341000612827,0,NA,0,0,0,0,0
FHRCdd,540,hard-bulldozer-tractor-distractor,15,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,96,1,1,0.27083333333333326,45,45,1,1,0.577777777777778,60,60,1,1,0.2833333333333334,0.7166666666666667,0.2833333333333333,0,0,1,1,-0.012500000000000122,0.29444444444444456,0,NA,FALSE,7.4,30.005941770647652,0,NA,0,0,0,0,0
5QCS4M,750,easy-turtle-horse,15,easy,turtle,horse,turtle-horse,95,95,1,1,0,44,44,1,1,0,60,60,1,1,0.16666666666666657,0.8333333333333334,0.16666666666666666,1,0,1,1,-0.16666666666666657,-0.16666666666666657,0,NA,FALSE,7.334,30.30742722559083,0,NA,0,0,0,0,0
dKKWAR,450,hard-snail-worm,15,hard,snail,worm,snail-worm,96,15,0.15625,0,0.20000000000000004,45,0,0,0,NA,59,4,0.06779661016949153,0,1,0.06779661016949153,0,0,0,0,0,-0.7999999999999999,NA,0,NA,FALSE,7.539,31.919960056252904,1,insufficient looking,0,0,0,0,0
CKRG26,630,easy-turkey-swan-distractor,15,easy-distractor,swan,turkey,turkey-swan,42,42,1,1,0.45238095238095233,17,17,1,1,0.411764705882353,30,30,1,1,0.7666666666666667,0.23333333333333334,0.7666666666666667,0,0,1,1,-0.3142857142857144,-0.35490196078431374,0,NA,FALSE,7.333,14.619555457634798,0,NA,0,0,0,0,0
UUQJAd,570,easy-acorn-key,15,easy,acorn,key,acorn-key,96,96,1,1,0.6458333333333334,45,45,1,1,0.288888888888889,60,60,1,1,1,0,1,0,1,1,1,-0.35416666666666663,-0.711111111111111,0,NA,FALSE,7.392,55.864726689596274,0,NA,0,0,0,0,0
NPV5EF,570,easy-potato-glasses-distractor,15,easy-distractor,glasses,potato,potato-glasses,24,22,0.9166666666666666,1,0,11,11,1,1,0,15,14,0.9333333333333333,1,0.7142857142857143,0.26666666666666666,0.6666666666666666,0,0,1,1,-0.7142857142857143,-0.7142857142857143,0,framerate issue,TRUE,6.946,7.5184878728612965,1,framerate issue,0,0,0,0,NA
UQBHFH,510,easy-cheese-mud,16,easy,cheese,mud,cheese-mud,95,12,0.12631578947368421,0,0,44,12,0.2727272727272727,0,0,60,47,0.7833333333333333,1,0.6170212765957446,0.3,0.48333333333333334,0,0,0,0,-0.6170212765957446,-0.6170212765957446,0,NA,FALSE,7.3,29.938127641730514,1,insufficient looking,0,0,0,0,1
TUFKTQ,450,easy-potato-glasses,16,easy,potato,glasses,potato-glasses,95,90,0.9473684210526315,1,0.7888888888888885,44,44,1,1,1,60,60,1,1,1,1,0,1,0,1,1,-0.21111111111111147,0,0,NA,FALSE,7.398,30.563725988385755,0,NA,0,0,0,0,0
6THVBG,510,easy-potato-glasses,16,easy,potato,glasses,potato-glasses,96,96,1,1,0.7708333333333331,45,45,1,1,0.5333333333333334,60,60,1,1,1,1,0,1,0,1,1,-0.22916666666666685,-0.46666666666666656,0,NA,FALSE,7.366,30.008630354651117,0,NA,0,0,0,0,0
CKRG26,630,hard-acorn-coconut-distractor,16,hard-distractor,coconut,acorn,acorn-coconut,47,47,1,1,0.9148936170212767,21,21,1,1,0.9523809523809523,30,30,1,1,0.8666666666666667,0.13333333333333333,0.8666666666666667,0,1,1,1,0.04822695035461,0.08571428571428563,0,NA,FALSE,7.4,14.932050738663609,0,NA,0,0,0,0,0
QWGKVS,750,easy-acorn-key-distractor,16,easy-distractor,key,acorn,acorn-key,64,60,0.9375,1,1,31,31,1,1,1,42,42,1,1,0.4285714285714284,0.42857142857142855,0.5714285714285714,0,0,1,1,0.5714285714285716,0.5714285714285716,0,NA,FALSE,6.704,25.389097362351215,0,NA,0,0,0,0,0
5QCS4M,750,hard-cheese-butter-distractor,16,hard-distractor,butter,cheese,cheese-butter,96,58,0.6041666666666666,1,0.9655172413793103,45,45,1,1,1,60,53,0.8833333333333333,1,0.5283018867924528,0.4666666666666667,0.4166666666666667,0,0,1,1,0.43721535458685745,0.4716981132075472,0,NA,FALSE,7.366,29.873645957208804,0,NA,0,0,0,0,0
NPV5EF,570,hard-cheese-butter-distractor,16,hard-distractor,butter,cheese,cheese-butter,24,23,0.9583333333333334,1,0,11,11,1,1,0,15,14,0.9333333333333333,1,0,0,0.9333333333333333,0,1,1,1,0,0,0,framerate issue,TRUE,7.066,7.4289653492986325,1,framerate issue,0,0,0,0,NA
QGTESM,630,hard-snail-worm-distractor,16,hard-distractor,worm,snail,snail-worm,96,9,0.09375,0,1,45,0,0,0,NA,60,2,0.03333333333333333,0,0,0,0.03333333333333333,0,0,0,0,1,NA,0,NA,FALSE,7.374,29.97636734660956,1,insufficient looking,0,0,0,0,0
FHRCdd,540,easy-squirrel-eagle-distractor,16,easy-distractor,eagle,squirrel,squirrel-eagle,96,45,0.46875,0,0,45,42,0.9333333333333333,1,0,60,60,1,1,0.21666666666666662,0.7833333333333333,0.21666666666666667,0,0,0,1,-0.21666666666666662,-0.21666666666666662,0,NA,FALSE,7.4,30.005941770647652,1,insufficient looking,0,0,0,0,0
XMJ25D,690,hard-potato-pot,16,hard,potato,pot,potato-pot,96,91,0.9479166666666666,1,0.956043956043956,46,46,1,1,0.9130434782608695,59,59,1,1,0.6440677966101694,0.6440677966101694,0.3559322033898305,0,0,1,1,0.31197615943378654,0.26897568165070007,0,NA,FALSE,7.233,30.718084727408417,0,NA,0,0,0,0,0
UUQJAd,570,hard-cheese-butter,16,hard,cheese,butter,cheese-butter,96,96,1,1,0.9895833333333334,46,46,1,1,1,59,38,0.6440677966101694,1,1,0.6440677966101694,0,0,0,1,1,-0.01041666666666663,0,0,NA,FALSE,7.359,60.47820371594907,0,NA,0,0,0,0,0
dKKWAR,450,easy-squirrel-eagle-distractor,16,easy-distractor,eagle,squirrel,squirrel-eagle,95,71,0.7473684210526316,1,0.8450704225352115,45,41,0.9111111111111111,1,0.926829268292683,60,60,1,1,0.35000000000000014,0.65,0.35,0,0,1,1,0.49507042253521133,0.5768292682926828,0,NA,FALSE,7.549,32.076265686801754,0,NA,0,0,0,0,0
GNXMNQ,660,easy-turkey-swan-distractor,16,easy-distractor,swan,turkey,turkey-swan,87,64,0.735632183908046,1,0.59375,40,40,1,1,0.4499999999999999,55,55,1,1,0.4363636363636363,0.43636363636363634,0.5636363636363636,0,0,1,1,0.1573863636363637,0.013636363636363613,0,NA,FALSE,6.942,29.057567979094152,0,NA,0,0,0,0,0
d4HUR3,480,hard-acorn-coconut,16,hard,acorn,coconut,acorn-coconut,49,43,0.8775510204081632,1,0.02325581395348836,23,19,0.8260869565217391,1,0.05263157894736844,30,23,0.7666666666666667,1,0.7391304347826088,0.5666666666666667,0.2,0,0,1,1,-0.7158746208291203,-0.6864988558352403,0,NA,FALSE,7.516,15.100975720444747,0,NA,0,0,0,0,0
FHRCdd,540,easy-acorn-key,17,easy,acorn,key,acorn-key,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0.5333333333333334,0.4666666666666667,0.5333333333333333,0,0,1,1,-0.5333333333333334,-0.5333333333333334,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
XMJ25D,690,easy-snail-cow-distractor,17,easy-distractor,cow,snail,snail-cow,94,94,1,1,0.2765957446808511,44,44,1,1,0.29545454545454547,60,60,1,1,0.5500000000000002,0.55,0.45,0,0,1,1,-0.2734042553191491,-0.2545454545454547,0,NA,FALSE,7.274,30.66769280835851,0,NA,0,0,0,0,0
5QCS4M,750,easy-turkey-swan,17,easy,turkey,swan,turkey-swan,96,96,1,1,0.5625,45,45,1,1,0.6666666666666666,60,49,0.8166666666666667,1,0.1428571428571429,0.7,0.11666666666666667,0,0,1,1,0.4196428571428571,0.5238095238095237,0,NA,FALSE,7.3,30.005941770647652,0,NA,0,0,0,0,0
QGTESM,630,easy-cheese-mud,17,easy,cheese,mud,cheese-mud,96,91,0.9479166666666666,1,0.10989010989010992,45,40,0.8888888888888888,1,0,60,57,0.95,1,0.19298245614035078,0.7666666666666667,0.18333333333333332,0,0,1,1,-0.08309234625024087,-0.19298245614035078,0,NA,FALSE,7.207,29.977058163332675,0,NA,0,0,0,0,0
UQBHFH,510,hard-snail-worm-distractor,17,hard-distractor,worm,snail,snail-worm,96,32,0.3333333333333333,0,0.03125,45,29,0.6444444444444445,1,0,60,60,1,1,0.7333333333333335,0.7333333333333333,0.26666666666666666,0,0,0,1,-0.7020833333333335,-0.7333333333333335,0,NA,FALSE,7.3,30.093196265637847,1,insufficient looking,0,0,0,0,1
QWGKVS,750,easy-squirrel-eagle-distractor,17,easy-distractor,eagle,squirrel,squirrel-eagle,63,59,0.9365079365079365,1,0.8135593220338986,29,29,1,1,0.6206896551724138,39,39,1,1,1,1,0,1,0,1,1,-0.18644067796610142,-0.3793103448275862,0,NA,FALSE,6.735,24.471136508284058,0,NA,0,0,0,0,0
dKKWAR,450,hard-turkey-goat,17,hard,turkey,goat,turkey-goat,95,95,1,1,0.34736842105263127,45,45,1,1,0,59,59,1,1,0.5423728813559321,0.4576271186440678,0.5423728813559322,0,0,1,1,-0.19500446030330082,-0.5423728813559321,0,NA,FALSE,7.567,31.740097557888685,0,NA,0,0,0,0,0
6THVBG,510,easy-cheese-mud-distractor,17,easy-distractor,mud,cheese,cheese-mud,96,96,1,1,0.6666666666666665,45,45,1,1,0.288888888888889,60,60,1,1,0.1666666666666667,0.16666666666666666,0.8333333333333334,0,1,1,1,0.4999999999999998,0.12222222222222226,0,NA,FALSE,7.2,29.934087800024873,0,NA,0,0,0,0,0
NPV5EF,570,easy-snail-cow,17,easy,snail,cow,snail-cow,24,20,0.8333333333333334,1,0,11,11,1,1,0,15,14,0.9333333333333333,1,0,0,0.9333333333333333,0,1,1,1,0,0,0,framerate issue,TRUE,6.666,7.500841656379755,1,framerate issue,0,0,0,0,NA
CKRG26,630,easy-cheese-mud,17,easy,cheese,mud,cheese-mud,48,48,1,1,0.4375,23,23,1,1,0.9130434782608695,30,30,1,1,0.6000000000000001,0.6,0.4,0,0,1,1,-0.1625000000000001,0.3130434782608694,0,NA,FALSE,7.333,15.001439085563916,0,NA,0,0,0,0,0
d4HUR3,480,easy-squirrel-eagle-distractor,17,easy-distractor,eagle,squirrel,squirrel-eagle,49,42,0.8571428571428571,1,0.7857142857142858,23,19,0.8260869565217391,1,1,31,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.514,15.449571603772423,1,insufficient looking,0,0,0,0,0
GNXMNQ,660,easy-squirrel-eagle-distractor,17,easy-distractor,eagle,squirrel,squirrel-eagle,81,81,1,1,0.34567901234567916,37,37,1,1,0.3513513513513513,51,48,0.9411764705882353,1,0.4375,0.4117647058823529,0.5294117647058824,0,0,1,1,-0.09182098765432084,-0.08614864864864868,0,NA,FALSE,6.894,28.141707023046102,0,NA,0,0,0,0,0
TUFKTQ,450,easy-acorn-key-distractor,17,easy-distractor,key,acorn,acorn-key,95,95,1,1,0.6736842105263157,44,44,1,1,0.6590909090909092,60,60,1,1,0.7166666666666666,0.2833333333333333,0.7166666666666667,0,0,1,1,-0.0429824561403509,-0.05757575757575739,0,NA,FALSE,7.346,30.603454309212818,0,NA,0,0,0,0,0
UUQJAd,570,easy-squirrel-eagle-distractor,17,easy-distractor,eagle,squirrel,squirrel-eagle,96,96,1,1,0.7291666666666667,44,44,1,1,0.5909090909090907,61,61,1,1,0.8196721311475409,0.819672131147541,0.18032786885245902,1,0,1,1,-0.09050546448087415,-0.22876304023845018,0,NA,FALSE,7.393,57.905158892416146,0,NA,0,0,0,0,0
6THVBG,510,hard-bulldozer-tractor,18,hard,bulldozer,tractor,bulldozer-tractor,96,96,1,1,1,45,45,1,1,1,60,60,1,1,0.3833333333333335,0.38333333333333336,0.6166666666666667,0,0,1,1,0.6166666666666665,0.6166666666666665,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
UUQJAd,570,easy-bulldozer-orange,18,easy,bulldozer,orange,bulldozer-orange,96,96,1,1,0.6041666666666664,44,44,1,1,1,60,60,1,1,0.7333333333333335,0.7333333333333333,0.26666666666666666,0,0,1,1,-0.1291666666666671,0.2666666666666665,0,NA,FALSE,7.358,66.8719555774808,0,NA,0,0,0,0,0
XMJ25D,690,easy-potato-glasses,18,easy,potato,glasses,potato-glasses,95,94,0.9894736842105263,1,0.7659574468085109,45,44,0.9777777777777777,1,1,59,59,1,1,1,0,1,0,1,1,1,-0.23404255319148914,0,0,NA,FALSE,7.214,30.677966367745867,0,NA,0,0,0,0,0
QGTESM,630,hard-bulldozer-tractor,18,hard,bulldozer,tractor,bulldozer-tractor,96,73,0.7604166666666666,1,0,45,45,1,1,0,60,43,0.7166666666666667,1,0.2790697674418605,0.5166666666666667,0.2,0,0,1,1,-0.2790697674418605,-0.2790697674418605,0,NA,FALSE,7.374,29.97636734660956,0,NA,0,0,0,0,0
dKKWAR,450,hard-squirrel-monkey,18,hard,squirrel,monkey,squirrel-monkey,94,94,1,1,0.25531914893617025,43,43,1,1,0.558139534883721,59,59,1,1,0.593220338983051,0.5932203389830508,0.4067796610169492,0,0,1,1,-0.3379011900468808,-0.03508080409933001,0,NA,FALSE,7.53,32.373103371133496,0,NA,0,0,0,0,0
5QCS4M,750,easy-squirrel-eagle-distractor,18,easy-distractor,eagle,squirrel,squirrel-eagle,95,93,0.9789473684210527,1,0.795698924731183,45,44,0.9777777777777777,1,0.5681818181818181,60,32,0.5333333333333333,1,1,0,0.5333333333333333,0,0,1,1,-0.20430107526881702,-0.4318181818181819,0,NA,FALSE,7.366,29.867571769263954,0,NA,0,0,0,0,0
GNXMNQ,660,easy-acorn-key,18,easy,acorn,key,acorn-key,73,60,0.821917808219178,1,0.26666666666666666,33,33,1,1,0.48484848484848486,54,54,1,1,0.6666666666666667,0.3333333333333333,0.6666666666666666,0,0,1,1,-0.4000000000000001,-0.18181818181818188,0,NA,FALSE,6.861,27.784047059775418,0,NA,0,0,0,0,0
