,SubjectInfo.subjID,Trials.trialID,absolute_onset,Trials.audio_lag_vs_video_lag,absolute_offset,SubjectInfo.testAge,SubjectInfo.gender,Trials.leftImage,Trials.rightImage,Trials.targetImage,Trials.targetAudio,Trials.trialType,Trials.carrier_onset,Trials.target_onset,Trials.target_offset,Trials.article_length,Trials.order,SubjectInfo.age_at_birth,SubjectInfo.language_list,SubjectInfo.condition_list,Trials.ordinal
0,VcKZT3,hard-potato-pot,2025-01-28 02:50:42.229,6.0,2025-01-28 02:50:49.515,690,f,potato,pot,potato,find,hard,2,3.222748,4.345515000000001,0.242,13,39 weeks,en,,4
0,UQBHFH,hard-bulldozer-tractor-distractor,2025-01-24 14:10:33.093,86.0,2025-01-24 14:10:40.425,510,f,bulldozer,tractor,tractor,where,hard-distractor,2,3.1727480000000003,4.152068,0.192,13,40 or more weeks,en fr es,,4
0,dKKWAR,hard-squirrel-monkey-distractor,2025-01-23 19:26:37.204,2.0,2025-01-23 19:26:44.535,450,m,monkey,squirrel,monkey,where,hard-distractor,2,3.114748,4.094068,0.134,13,40 or more weeks,en,,4
0,d4HUR3,hard-potato-pot,2025-01-24 02:47:49.528,311.0,2025-01-24 02:47:57.089,480,f,potato,pot,potato,find,hard,2,3.222748,4.345515000000001,0.242,13,39 weeks,en,,4
0,CKRG26,hard-potato-pot,2025-01-26 01:29:57.204,86.0,2025-01-26 01:30:04.650,630,f,potato,pot,potato,look_at,hard,2,3.210748,4.333515,0.23,13,40 or more weeks,en,,4
0,YLPTX3,hard-turkey-goat,2025-01-29 17:36:14.601,248.0,2025-01-29 17:36:22.114,750,f,turkey,goat,turkey,where,hard,2,3.224748,4.2040679999999995,0.244,13,37 weeks,en,,4
0,TUFKTQ,easy-turtle-horse-distractor,2025-01-25 19:01:14.561,222.0,2025-01-25 19:01:22.038,450,f,turtle,horse,horse,find,easy-distractor,2,3.175748,4.055907,0.195,13,39 weeks,en,,4
0,HKHYFS,easy-turtle-horse,2025-01-27 22:52:46.137,14.0,2025-01-27 22:52:53.731,690,f,turtle,horse,turtle,look_at,easy,2,3.231748,4.211068,0.251,13,39 weeks,en,,4
0,NPV5EF,easy-turkey-swan,2025-01-23 18:00:50.402,4.0,2025-01-23 18:00:57.673,570,m,swan,turkey,turkey,where,easy,2,3.224748,4.2040679999999995,0.244,13,39 weeks,en hak cmn ru,,4
0,R6N65Q,hard-bulldozer-tractor,2025-01-27 23:49:54.484,225.0,2025-01-27 23:50:01.972,540,m,bulldozer,tractor,bulldozer,where,hard,2,3.210748,4.333515,0.23,13,40 or more weeks,en,,4
0,ZM4dG6,easy-acorn-key-distractor,2025-01-29 16:26:31.843,164.0,2025-01-29 16:26:39.298,570,f,key,acorn,key,find,easy-distractor,2,3.2817480000000003,4.161907,0.301,13,37 weeks,en yue,,4
0,MGVZH3,easy-acorn-key,2025-01-29 20:01:11.908,355.0,2025-01-29 20:01:19.527,720,f,acorn,key,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,13,40 or more weeks,en fr cmn,,4
0,FHADJV,easy-turtle-horse-distractor,2025-01-29 17:20:25.390,8.0,2025-01-29 17:20:32.678,630,f,turtle,horse,horse,where,easy-distractor,2,3.149748,4.029907000000001,0.169,13,40 or more weeks,en,,4
0,M63GEd,easy-snail-cow-distractor,2025-01-25 18:06:02.681,32.0,2025-01-25 18:06:10.043,660,f,snail,cow,cow,see,easy-distractor,2,3.1847480000000004,4.064907000000001,0.204,15,38 weeks,en,,5
0,UUQJAd,hard-snail-worm,2025-01-24 13:27:23.739,174.0,2025-01-24 13:27:31.147,570,f,worm,snail,snail,look_at,hard,2,3.1367480000000003,4.016907000000001,0.156,15,38 weeks,en fr,,5
0,QEKHZQ,hard-squirrel-monkey,2025-01-26 21:15:26.777,4.0,2025-01-26 21:15:34.024,480,f,monkey,squirrel,squirrel,find,hard,2,3.127748,4.107068,0.147,15,40 or more weeks,en vi,,5
0,d4HUR3,hard-bulldozer-tractor,2025-01-24 02:48:04.014,282.0,2025-01-24 02:48:11.587,480,f,tractor,bulldozer,bulldozer,find,hard,2,3.163748,4.286515,0.183,15,39 weeks,en,,5
0,QGTESM,easy-turtle-horse,2025-01-25 17:25:50.866,13.0,2025-01-25 17:25:58.282,630,m,horse,turtle,turtle,look_at,easy,2,3.231748,4.211068,0.251,15,39 weeks,en,,5
0,FHADJV,hard-bulldozer-tractor-distractor,2025-01-29 17:20:41.431,8.0,2025-01-29 17:20:48.699,630,f,tractor,bulldozer,tractor,see,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,15,40 or more weeks,en,,5
0,R6N65Q,hard-turkey-goat,2025-01-27 23:50:12.751,185.0,2025-01-27 23:50:20.172,540,m,goat,turkey,turkey,where,hard,2,3.224748,4.2040679999999995,0.244,15,40 or more weeks,en,,5
0,GNXMNQ,easy-bulldozer-orange,2025-01-24 00:44:31.392,58.0,2025-01-24 00:44:38.700,660,m,bulldozer,orange,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,15,37 weeks,en te ur,,5
0,ACW6AZ,easy-turtle-horse,2025-01-26 17:06:26.282,1.0,2025-01-26 17:06:33.527,630,f,horse,turtle,turtle,look_at,easy,2,3.231748,4.211068,0.251,15,39 weeks,en egy,,5
0,YLPTX3,easy-snail-cow,2025-01-29 17:36:28.651,308.0,2025-01-29 17:36:36.233,750,f,cow,snail,snail,where,easy,2,3.1367480000000003,4.016907000000001,0.156,15,37 weeks,en,,5
0,6THVBG,hard-acorn-coconut-distractor,2025-01-12 15:18:41.054,3.0,2025-01-12 15:18:48.284,510,f,acorn,coconut,coconut,see,hard-distractor,2,3.258748,4.381515,0.278,15,39 weeks,en,,5
0,VcKZT3,easy-squirrel-eagle,2025-01-28 02:50:56.548,6.0,2025-01-28 02:51:03.835,690,f,eagle,squirrel,squirrel,see,easy,2,3.127748,4.107068,0.147,15,39 weeks,en,,5
0,YK3WN6,hard-turkey-goat-distractor,2025-01-27 22:38:03.718,1.0,2025-01-27 22:38:10.991,720,m,goat,turkey,goat,find,hard-distractor,2,3.167748,4.047907,0.187,15,39 weeks,en,,5
0,XMJ25D,easy-snail-cow,2025-01-23 19:45:05.384,24.0,2025-01-23 19:45:12.675,690,m,cow,snail,snail,see,easy,2,3.1087480000000003,3.988907,0.128,15,39 weeks,en,,5
0,MGVZH3,hard-potato-pot,2025-01-29 20:01:39.525,252.0,2025-01-29 20:01:47.028,720,f,pot,potato,potato,look_at,hard,2,3.210748,4.333515,0.23,15,40 or more weeks,en fr cmn,,5
0,QGVDBW,easy-potato-glasses,2025-01-27 14:56:08.421,455.0,2025-01-27 14:56:16.106,480,m,glasses,potato,potato,see,easy,2,3.222748,4.345515000000001,0.242,15,40 or more weeks,en ru,,5
0,UQBHFH,hard-cheese-butter-distractor,2025-01-24 14:10:48.300,64.0,2025-01-24 14:10:55.658,510,f,cheese,butter,butter,look_at,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,15,40 or more weeks,en fr es,,5
0,HKHYFS,hard-bulldozer-tractor,2025-01-27 22:53:00.429,33.0,2025-01-27 22:53:07.831,690,f,bulldozer,tractor,bulldozer,where,hard,2,3.210748,4.333515,0.23,15,39 weeks,en,,5
0,QWGKVS,hard-cheese-butter-distractor,2025-01-24 16:54:44.821,60.0,2025-01-24 16:54:52.168,750,m,butter,cheese,butter,where,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,15,39 weeks,en,,5
0,HEYJKC,hard-potato-pot,2025-01-27 14:01:22.004,99.0,2025-01-27 14:01:29.364,600,m,pot,potato,potato,find,hard,2,3.222748,4.345515000000001,0.242,15,39 weeks,en,,5
0,NPV5EF,easy-cheese-mud,2025-01-23 18:01:05.468,2.0,2025-01-23 18:01:12.734,570,m,cheese,mud,cheese,see,easy,2,3.1487480000000003,4.128068000000001,0.168,15,39 weeks,en hak cmn ru,,5
0,CKRG26,easy-squirrel-eagle,2025-01-26 01:30:13.635,182.0,2025-01-26 01:30:21.188,630,f,squirrel,eagle,squirrel,where,easy,2,3.090748,4.070068,0.11,15,40 or more weeks,en,,5
0,dKKWAR,easy-acorn-key-distractor,2025-01-23 19:26:52.116,4.0,2025-01-23 19:26:59.724,450,m,acorn,key,key,find,easy-distractor,2,3.2817480000000003,4.161907,0.301,15,40 or more weeks,en,,5
0,ZM4dG6,easy-turtle-horse-distractor,2025-01-29 16:26:45.694,175.0,2025-01-29 16:26:53.160,570,f,turtle,horse,horse,where,easy-distractor,2,3.149748,4.029907000000001,0.169,15,37 weeks,en yue,,5
0,L7Y4Y6,hard-acorn-coconut,2025-01-27 13:46:01.350,349.0,2025-01-27 13:46:08.963,510,m,coconut,acorn,acorn,see,hard,2,3.216748,4.196068,0.236,15,40 or more weeks,en,,5
0,5QCS4M,easy-snail-cow-distractor,2025-01-25 20:48:40.908,110.0,2025-01-25 20:48:48.306,750,f,snail,cow,cow,where,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,15,39 weeks,en ko,,5
0,CLHZRF,easy-cheese-mud-distractor,2025-01-28 15:13:17.492,5.0,2025-01-28 15:13:24.766,570,m,cheese,mud,mud,find,easy-distractor,2,3.125748,4.0059070000000006,0.145,15,37 weeks,en it,,5
0,BFLJ23,easy-acorn-key,2025-01-29 21:40:05.236,128.0,2025-01-29 21:40:12.626,450,f,acorn,key,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,15,40 or more weeks,en,,5
0,TUFKTQ,easy-bulldozer-orange-distractor,2025-01-25 19:01:29.356,192.0,2025-01-25 19:01:36.823,450,f,orange,bulldozer,orange,see,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,15,39 weeks,en,,5
0,cZRGZV,hard-cheese-butter-distractor,2025-01-27 01:04:39.884,134.0,2025-01-27 01:04:47.278,630,f,cheese,butter,butter,see,hard-distractor,2,3.234748,4.214068,0.254,15,39 weeks,en es,,5
0,FHRCdd,easy-turkey-swan,2025-01-24 17:28:40.100,94.0,2025-01-24 17:28:47.455,540,m,turkey,swan,turkey,look_at,easy,2,3.224748,4.2040679999999995,0.244,15,39 weeks,en ur,,5
0,HEYJKC,hard-turkey-goat-distractor,2025-01-27 14:01:30.407,143.0,2025-01-27 14:01:37.814,600,m,goat,turkey,goat,where,hard-distractor,2,3.183748,4.063907,0.203,16,39 weeks,en,,6
0,UQBHFH,easy-squirrel-eagle-distractor,2025-01-24 14:10:57.674,77.0,2025-01-24 14:11:05.010,510,f,eagle,squirrel,eagle,where,easy-distractor,2,3.303748,4.283068,0.323,16,40 or more weeks,en fr es,,6
0,QWGKVS,hard-potato-pot,2025-01-24 16:54:52.941,62.0,2025-01-24 16:55:00.269,750,m,pot,potato,potato,look_at,hard,2,3.210748,4.333515,0.23,16,39 weeks,en,,6
0,UUQJAd,easy-squirrel-eagle,2025-01-24 13:27:33.137,158.0,2025-01-24 13:27:40.538,570,f,squirrel,eagle,squirrel,find,easy,2,3.127748,4.107068,0.147,16,38 weeks,en fr,,6
0,NPV5EF,hard-squirrel-monkey,2025-01-23 18:01:14.877,3.0,2025-01-23 18:01:22.154,570,m,monkey,squirrel,squirrel,look_at,hard,2,3.090748,4.070068,0.11,16,39 weeks,en hak cmn ru,,6
0,QGVDBW,easy-bulldozer-orange,2025-01-27 14:56:18.578,506.0,2025-01-27 14:56:26.388,480,m,bulldozer,orange,bulldozer,find,easy,2,3.163748,4.286515,0.183,16,40 or more weeks,en ru,,6
0,R6N65Q,easy-turtle-horse,2025-01-27 23:50:24.864,256.0,2025-01-27 23:50:32.392,540,m,horse,turtle,turtle,find,easy,2,3.2497480000000003,4.229068,0.269,16,40 or more weeks,en,,6
0,YK3WN6,hard-cheese-butter,2025-01-27 22:38:13.084,1.0,2025-01-27 22:38:20.351,720,m,butter,cheese,cheese,where,hard,2,3.146748,4.126068,0.166,16,39 weeks,en,,6
0,FHRCdd,hard-squirrel-monkey,2025-01-24 17:28:50.320,185.0,2025-01-24 17:28:57.765,540,m,squirrel,monkey,squirrel,find,hard,2,3.127748,4.107068,0.147,16,39 weeks,en ur,,6
0,HKHYFS,hard-acorn-coconut-distractor,2025-01-27 22:53:09.206,1.0,2025-01-27 22:53:16.831,690,f,coconut,acorn,coconut,find,hard-distractor,2,3.258748,4.381515,0.278,16,39 weeks,en,,6
0,L7Y4Y6,easy-cheese-mud,2025-01-27 13:46:10.102,338.0,2025-01-27 13:46:17.703,510,m,mud,cheese,cheese,find,easy,2,3.1487480000000003,4.128068000000001,0.168,16,40 or more weeks,en,,6
0,cZRGZV,easy-turkey-swan-distractor,2025-01-27 01:04:48.571,143.0,2025-01-27 01:04:55.988,630,f,turkey,swan,swan,look_at,easy-distractor,2,3.145748,4.025907,0.165,16,39 weeks,en es,,6
0,QGTESM,hard-turkey-goat-distractor,2025-01-25 17:26:00.073,12.0,2025-01-25 17:26:07.471,630,m,turkey,goat,goat,see,hard-distractor,2,3.167748,4.047907,0.187,16,39 weeks,en,,6
0,YLPTX3,hard-cheese-butter,2025-01-29 17:36:36.978,277.0,2025-01-29 17:36:44.513,750,f,cheese,butter,cheese,find,hard,2,3.1487480000000003,4.128068000000001,0.168,16,37 weeks,en,,6
0,QEKHZQ,easy-bulldozer-orange,2025-01-26 21:15:40.108,3.0,2025-01-26 21:15:47.374,480,f,bulldozer,orange,bulldozer,see,easy,2,3.163748,4.286515,0.183,16,40 or more weeks,en vi,,6
0,MGVZH3,hard-turkey-goat,2025-01-29 20:01:51.257,337.0,2025-01-29 20:01:58.868,720,f,turkey,goat,turkey,where,hard,2,3.224748,4.2040679999999995,0.244,16,40 or more weeks,en fr cmn,,6
0,6THVBG,hard-potato-pot,2025-01-12 15:18:49.267,144.0,2025-01-12 15:18:56.643,510,f,potato,pot,potato,find,hard,2,3.222748,4.345515000000001,0.242,16,39 weeks,en,,6
0,ZM4dG6,easy-turkey-swan,2025-01-29 16:26:53.909,156.0,2025-01-29 16:27:01.353,570,f,swan,turkey,turkey,see,easy,2,3.2257480000000003,4.205068000000001,0.245,16,37 weeks,en yue,,6
0,BFLJ23,hard-snail-worm,2025-01-29 21:40:14.249,124.0,2025-01-29 21:40:21.647,450,f,worm,snail,snail,look_at,hard,2,3.1367480000000003,4.016907000000001,0.156,16,40 or more weeks,en,,6
0,CLHZRF,hard-squirrel-monkey,2025-01-28 15:13:28.917,164.0,2025-01-28 15:13:36.356,570,m,squirrel,monkey,squirrel,where,hard,2,3.090748,4.070068,0.11,16,37 weeks,en it,,6
0,5QCS4M,easy-acorn-key-distractor,2025-01-25 20:48:51.855,151.0,2025-01-25 20:48:59.266,750,f,key,acorn,key,see,easy-distractor,2,3.2817480000000003,4.161907,0.301,16,39 weeks,en ko,,6
0,dKKWAR,hard-cheese-butter-distractor,2025-01-23 19:27:02.031,3.0,2025-01-23 19:27:09.594,450,m,cheese,butter,butter,where,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,16,40 or more weeks,en,,6
0,FHADJV,hard-turkey-goat-distractor,2025-01-29 17:20:52.004,15.0,2025-01-29 17:20:59.297,630,f,turkey,goat,goat,where,hard-distractor,2,3.183748,4.063907,0.203,16,40 or more weeks,en,,6
0,GNXMNQ,hard-turkey-goat-distractor,2025-01-24 00:44:39.922,46.0,2025-01-24 00:44:47.240,660,m,goat,turkey,goat,where,hard-distractor,2,3.183748,4.063907,0.203,16,37 weeks,en te ur,,6
0,M63GEd,easy-cheese-mud,2025-01-25 18:06:13.081,11.0,2025-01-25 18:06:20.340,660,f,mud,cheese,cheese,look_at,easy,2,3.146748,4.126068,0.166,16,38 weeks,en,,6
0,ACW6AZ,hard-squirrel-monkey,2025-01-26 17:06:36.195,195.0,2025-01-26 17:06:43.657,630,f,monkey,squirrel,squirrel,see,hard,2,3.127748,4.107068,0.147,16,39 weeks,en egy,,6
0,CKRG26,hard-turkey-goat,2025-01-26 01:30:23.486,363.0,2025-01-26 01:30:26.917,630,f,turkey,goat,turkey,find,hard,2,3.2257480000000003,4.205068000000001,0.245,16,40 or more weeks,en,,6
0,XMJ25D,easy-potato-glasses-distractor,2025-01-23 19:45:14.578,44.0,2025-01-23 19:45:21.875,690,m,glasses,potato,glasses,look_at,easy-distractor,2,3.1207480000000003,4.100068,0.14,16,39 weeks,en,,6
0,VcKZT3,hard-cheese-butter,2025-01-28 02:51:05.621,6.0,2025-01-28 02:51:12.915,690,f,cheese,butter,cheese,look_at,hard,2,3.146748,4.126068,0.166,16,39 weeks,en,,6
0,d4HUR3,hard-snail-worm,2025-01-24 02:48:12.859,312.0,2025-01-24 02:48:20.427,480,f,worm,snail,snail,see,hard,2,3.1087480000000003,3.988907,0.128,16,39 weeks,en,,6
0,TUFKTQ,easy-squirrel-eagle,2025-01-25 19:01:39.978,220.0,2025-01-25 19:01:47.468,450,f,squirrel,eagle,squirrel,look_at,easy,2,3.090748,4.070068,0.11,16,39 weeks,en,,6
0,NPV5EF,hard-potato-pot,2025-01-23 18:01:24.639,4.0,2025-01-23 18:01:31.913,570,m,pot,potato,potato,find,hard,2,3.222748,4.345515000000001,0.242,17,39 weeks,en hak cmn ru,,7
0,CKRG26,easy-acorn-key,2025-01-26 01:30:35.519,231.0,2025-01-26 01:30:43.106,630,f,acorn,key,acorn,see,easy,2,3.216748,4.196068,0.236,17,40 or more weeks,en,,7
0,TUFKTQ,hard-turkey-goat,2025-01-25 19:01:49.151,208.0,2025-01-25 19:01:56.619,450,f,goat,turkey,turkey,where,hard,2,3.224748,4.2040679999999995,0.244,17,39 weeks,en,,7
0,CLHZRF,easy-turkey-swan,2025-01-28 15:13:40.892,268.0,2025-01-28 15:13:48.426,570,m,turkey,swan,turkey,look_at,easy,2,3.224748,4.2040679999999995,0.244,17,37 weeks,en it,,7
0,UUQJAd,easy-bulldozer-orange-distractor,2025-01-24 13:27:42.506,312.0,2025-01-24 13:27:50.068,570,f,bulldozer,orange,orange,where,easy-distractor,2,3.175748,4.155068,0.195,17,38 weeks,en fr,,7
0,MGVZH3,hard-bulldozer-tractor,2025-01-29 20:02:02.935,1563.0,2025-01-29 20:02:11.779,720,f,tractor,bulldozer,bulldozer,see,hard,2,3.163748,4.286515,0.183,17,40 or more weeks,en fr cmn,,7
0,FHADJV,hard-potato-pot-distractor,2025-01-29 17:21:02.627,4.0,2025-01-29 17:21:09.899,630,f,potato,pot,pot,look_at,hard-distractor,2,3.308748,4.188907,0.328,17,40 or more weeks,en,,7
0,cZRGZV,hard-acorn-coconut-distractor,2025-01-27 01:04:57.174,141.0,2025-01-27 01:05:04.577,630,f,acorn,coconut,coconut,find,hard-distractor,2,3.258748,4.381515,0.278,17,39 weeks,en es,,7
0,QGVDBW,hard-squirrel-monkey-distractor,2025-01-27 14:56:29.014,524.0,2025-01-27 14:56:36.789,480,m,monkey,squirrel,monkey,where,hard-distractor,2,3.114748,4.094068,0.134,17,40 or more weeks,en ru,,7
0,BFLJ23,hard-turtle-frog-distractor,2025-01-29 21:40:23.270,213.0,2025-01-29 21:40:30.746,450,f,turtle,frog,frog,find,hard-distractor,2,3.127748,4.007907,0.147,17,40 or more weeks,en,,7
0,L7Y4Y6,hard-turtle-frog,2025-01-27 13:46:18.709,342.0,2025-01-27 13:46:26.303,510,m,frog,turtle,turtle,where,hard,2,3.231748,4.211068,0.251,17,40 or more weeks,en,,7
0,6THVBG,hard-squirrel-monkey-distractor,2025-01-12 15:18:57.605,68.0,2025-01-12 15:19:04.924,510,f,squirrel,monkey,monkey,look_at,hard-distractor,2,3.114748,4.094068,0.134,17,39 weeks,en,,7
0,HKHYFS,hard-potato-pot,2025-01-27 22:53:18.172,361.0,2025-01-27 22:53:25.792,690,f,potato,pot,potato,look_at,hard,2,3.210748,4.333515,0.23,17,39 weeks,en,,7
0,FHRCdd,easy-bulldozer-orange-distractor,2025-01-24 17:29:01.465,161.0,2025-01-24 17:29:08.895,540,m,orange,bulldozer,orange,see,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,17,39 weeks,en ur,,7
0,UQBHFH,hard-turtle-frog-distractor,2025-01-24 14:11:08.686,77.0,2025-01-24 14:11:16.047,510,f,frog,turtle,frog,see,hard-distractor,2,3.127748,4.007907,0.147,17,40 or more weeks,en fr es,,7
0,YK3WN6,easy-bulldozer-orange,2025-01-27 22:38:22.576,34.0,2025-01-27 22:38:29.871,720,m,bulldozer,orange,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,17,39 weeks,en,,7
0,d4HUR3,easy-squirrel-eagle,2025-01-24 02:48:21.568,317.0,2025-01-24 02:48:29.130,480,f,eagle,squirrel,squirrel,where,easy,2,3.090748,4.070068,0.11,17,39 weeks,en,,7
0,QGTESM,hard-bulldozer-tractor-distractor,2025-01-25 17:26:09.590,10.0,2025-01-25 17:26:16.944,630,m,tractor,bulldozer,tractor,find,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,17,39 weeks,en,,7
0,QWGKVS,easy-squirrel-eagle,2025-01-24 16:55:02.404,311.0,2025-01-24 16:55:09.988,750,m,squirrel,eagle,squirrel,see,easy,2,3.127748,4.107068,0.147,17,39 weeks,en,,7
0,R6N65Q,hard-snail-worm-distractor,2025-01-27 23:50:37.464,65.0,2025-01-27 23:50:44.812,540,m,snail,worm,worm,see,hard-distractor,2,3.182748,4.062907,0.202,17,40 or more weeks,en,,7
0,ACW6AZ,easy-potato-glasses-distractor,2025-01-26 17:06:46.391,453.0,2025-01-26 17:06:54.107,630,f,glasses,potato,glasses,where,easy-distractor,2,3.1207480000000003,4.100068,0.14,17,39 weeks,en egy,,7
0,HEYJKC,hard-bulldozer-tractor-distractor,2025-01-27 14:01:39.528,110.0,2025-01-27 14:01:46.904,600,m,tractor,bulldozer,tractor,look_at,hard-distractor,2,3.1727480000000003,4.152068,0.192,17,39 weeks,en,,7
0,XMJ25D,hard-cheese-butter,2025-01-23 19:45:23.970,92.0,2025-01-23 19:45:31.315,690,m,butter,cheese,cheese,where,hard,2,3.146748,4.126068,0.166,17,39 weeks,en,,7
0,ZM4dG6,easy-bulldozer-orange-distractor,2025-01-29 16:27:02.155,161.0,2025-01-29 16:27:09.607,570,f,orange,bulldozer,orange,look_at,easy-distractor,2,3.175748,4.155068,0.195,17,37 weeks,en yue,,7
0,QEKHZQ,easy-potato-glasses-distractor,2025-01-26 21:15:53.529,144.0,2025-01-26 21:16:00.924,480,f,glasses,potato,glasses,look_at,easy-distractor,2,3.1207480000000003,4.100068,0.14,17,40 or more weeks,en vi,,7
0,YLPTX3,easy-turtle-horse-distractor,2025-01-29 17:36:45.355,355.0,2025-01-29 17:36:52.973,750,f,horse,turtle,horse,look_at,easy-distractor,2,3.149748,4.029907000000001,0.169,17,37 weeks,en,,7
0,VcKZT3,easy-acorn-key-distractor,2025-01-28 02:51:14.499,7.0,2025-01-28 02:51:21.776,690,f,key,acorn,key,where,easy-distractor,2,3.275748,4.155907,0.295,17,39 weeks,en,,7
0,5QCS4M,hard-potato-pot-distractor,2025-01-25 20:49:02.720,179.0,2025-01-25 20:49:10.176,750,f,potato,pot,pot,find,hard-distractor,2,3.238748,4.118907,0.258,17,39 weeks,en ko,,7
0,M63GEd,easy-bulldozer-orange,2025-01-25 18:06:23.319,10.0,2025-01-25 18:06:30.693,660,f,bulldozer,orange,bulldozer,find,easy,2,3.163748,4.286515,0.183,17,38 weeks,en,,7
0,GNXMNQ,easy-squirrel-eagle,2025-01-24 00:44:48.323,78.0,2025-01-24 00:44:55.660,660,m,eagle,squirrel,squirrel,see,easy,2,3.127748,4.107068,0.147,17,37 weeks,en te ur,,7
0,dKKWAR,hard-bulldozer-tractor-distractor,2025-01-23 19:27:11.950,1.0,2025-01-23 19:27:19.537,450,m,bulldozer,tractor,tractor,look_at,hard-distractor,2,3.1727480000000003,4.152068,0.192,17,40 or more weeks,en,,7
0,5QCS4M,hard-bulldozer-tractor,2025-01-25 20:49:13.549,157.0,2025-01-25 20:49:20.966,750,f,bulldozer,tractor,bulldozer,look_at,hard,2,3.210748,4.333515,0.23,18,39 weeks,en ko,,8
0,FHADJV,hard-acorn-coconut,2025-01-29 17:21:13.180,7.0,2025-01-29 17:21:20.458,630,f,acorn,coconut,acorn,find,hard,2,3.216748,4.196068,0.236,18,40 or more weeks,en,,8
0,QWGKVS,hard-bulldozer-tractor,2025-01-24 16:55:10.825,72.0,2025-01-24 16:55:18.168,750,m,bulldozer,tractor,bulldozer,find,hard,2,3.163748,4.286515,0.183,18,39 weeks,en,,8
0,QGVDBW,hard-turkey-goat,2025-01-27 14:56:39.047,483.0,2025-01-27 14:56:46.788,480,m,goat,turkey,turkey,look_at,hard,2,3.224748,4.2040679999999995,0.244,18,40 or more weeks,en ru,,8
0,6THVBG,hard-bulldozer-tractor-distractor,2025-01-12 15:19:12.436,205.0,2025-01-12 15:19:19.913,510,f,bulldozer,tractor,tractor,where,hard-distractor,2,3.1727480000000003,4.152068,0.192,18,39 weeks,en,,8
0,XMJ25D,easy-squirrel-eagle,2025-01-23 19:45:33.259,3.0,2025-01-23 19:45:40.535,690,m,eagle,squirrel,squirrel,find,easy,2,3.127748,4.107068,0.147,18,39 weeks,en,,8
0,HEYJKC,hard-squirrel-monkey-distractor,2025-01-27 14:01:47.936,114.0,2025-01-27 14:01:55.304,600,m,monkey,squirrel,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,18,39 weeks,en,,8
0,NPV5EF,easy-snail-cow-distractor,2025-01-23 18:01:34.273,3.0,2025-01-23 18:01:41.533,570,m,snail,cow,cow,where,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,18,39 weeks,en hak cmn ru,,8
0,dKKWAR,hard-potato-pot-distractor,2025-01-23 19:27:21.977,3.0,2025-01-23 19:27:29.533,450,m,potato,pot,pot,see,hard-distractor,2,3.238748,4.118907,0.258,18,40 or more weeks,en,,8
0,ZM4dG6,easy-cheese-mud,2025-01-29 16:27:10.792,163.0,2025-01-29 16:27:18.244,570,f,mud,cheese,cheese,find,easy,2,3.1487480000000003,4.128068000000001,0.168,18,37 weeks,en yue,,8
0,QEKHZQ,easy-acorn-key,2025-01-26 21:16:06.979,3.0,2025-01-26 21:16:14.234,480,f,acorn,key,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,18,40 or more weeks,en vi,,8
0,UQBHFH,easy-acorn-key,2025-01-24 14:11:17.591,64.0,2025-01-24 14:11:24.890,510,f,key,acorn,acorn,find,easy,2,3.216748,4.196068,0.236,18,40 or more weeks,en fr es,,8
0,GNXMNQ,hard-cheese-butter-distractor,2025-01-24 00:44:56.886,22.0,2025-01-24 00:45:04.180,660,m,cheese,butter,butter,find,hard-distractor,2,3.234748,4.214068,0.254,18,37 weeks,en te ur,,8
0,d4HUR3,hard-turkey-goat-distractor,2025-01-24 02:48:30.123,382.0,2025-01-24 02:48:37.767,480,f,goat,turkey,goat,look_at,hard-distractor,2,3.183748,4.063907,0.203,18,39 weeks,en,,8
0,YLPTX3,hard-bulldozer-tractor,2025-01-29 17:36:53.878,263.0,2025-01-29 17:37:01.413,750,f,tractor,bulldozer,bulldozer,see,hard,2,3.163748,4.286515,0.183,18,37 weeks,en,,8
0,ACW6AZ,easy-snail-cow,2025-01-26 17:06:56.995,184.0,2025-01-26 17:07:04.437,630,f,cow,snail,snail,find,easy,2,3.1087480000000003,3.988907,0.128,18,39 weeks,en egy,,8
0,VcKZT3,hard-bulldozer-tractor-distractor,2025-01-28 02:51:23.360,7.0,2025-01-28 02:51:30.635,690,f,bulldozer,tractor,tractor,find,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,18,39 weeks,en,,8
0,UUQJAd,easy-turkey-swan,2025-01-24 13:27:52.006,172.0,2025-01-24 13:27:59.438,570,f,swan,turkey,turkey,see,easy,2,3.2257480000000003,4.205068000000001,0.245,18,38 weeks,en fr,,8
