"","...1","word","word_type","survey_type","type","value","responded","duration_in_seconds","StartDate","local_id","age_rounded","gender","date_created","duration_days","duration_weeks"
"985",985,"leg","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"986",986,"leg","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"987",987,"leg","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"988",988,"leg","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"989",989,"leg","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"990",990,"leg","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"991",991,"nose","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"992",992,"nose","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"993",993,"nose","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"994",994,"nose","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"995",995,"nose","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"996",996,"nose","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"997",997,"nose","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"998",998,"nose","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"999",999,"nose","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1000",1000,"nose","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1001",1001,"nose","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1002",1002,"nose","cdi_words","1","understands",1,1,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1003",1003,"nose","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1004",1004,"nose","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1005",1005,"nose","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1006",1006,"nose","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1007",1007,"nose","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1008",1008,"nose","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1009",1009,"nose","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1010",1010,"nose","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1011",1011,"nose","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1012",1012,"nose","cdi_words","1","understands",1,1,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1013",1013,"ouch","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1014",1014,"ouch","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1015",1015,"ouch","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1016",1016,"ouch","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1017",1017,"ouch","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1018",1018,"ouch","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1019",1019,"ouch","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1020",1020,"ouch","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1021",1021,"ouch","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1022",1022,"ouch","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1023",1023,"ouch","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1024",1024,"ouch","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1025",1025,"ouch","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1026",1026,"ouch","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1027",1027,"ouch","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1028",1028,"ouch","cdi_words","1","understands",1,1,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1029",1029,"ouch","cdi_words","1","produces",2,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1030",1030,"ouch","cdi_words","1","understands",2,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1031",1031,"ouch","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1032",1032,"ouch","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1033",1033,"ouch","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1034",1034,"ouch","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1035",1035,"tooth","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1036",1036,"tooth","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1037",1037,"tooth","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1038",1038,"tooth","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1039",1039,"tooth","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1040",1040,"tooth","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1041",1041,"tooth","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1042",1042,"tooth","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1043",1043,"tooth","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1044",1044,"tooth","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1045",1045,"tooth","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1046",1046,"tooth","cdi_words","1","understands",1,1,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1047",1047,"tooth","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1048",1048,"tooth","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1049",1049,"tooth","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1050",1050,"tooth","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1051",1051,"tooth","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1052",1052,"tooth","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1053",1053,"tooth","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1054",1054,"tooth","cdi_words","1","understands",1,1,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1055",1055,"tooth","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1056",1056,"tooth","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1057",1057,"chair","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1058",1058,"chair","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1059",1059,"chair","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1060",1060,"chair","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1061",1061,"chair","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1062",1062,"chair","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1063",1063,"chair","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1064",1064,"chair","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1065",1065,"chair","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1066",1066,"chair","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1067",1067,"chair","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1068",1068,"chair","cdi_words","1","understands",1,1,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1069",1069,"chair","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1070",1070,"chair","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1071",1071,"chair","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1072",1072,"chair","cdi_words","1","understands",1,1,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1073",1073,"chair","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1074",1074,"chair","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1075",1075,"chair","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1076",1076,"chair","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1077",1077,"chair","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1078",1078,"chair","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1079",1079,"couch","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1080",1080,"couch","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1081",1081,"couch","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1082",1082,"couch","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1083",1083,"couch","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1084",1084,"couch","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1085",1085,"couch","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1086",1086,"couch","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1087",1087,"couch","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1088",1088,"couch","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1089",1089,"couch","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1090",1090,"couch","cdi_words","1","understands",1,1,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1091",1091,"couch","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1092",1092,"couch","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1093",1093,"couch","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1094",1094,"couch","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1095",1095,"couch","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1096",1096,"couch","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1097",1097,"couch","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1098",1098,"couch","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1099",1099,"couch","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1100",1100,"couch","cdi_words","1","understands",1,1,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1101",1101,"kitchen","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1102",1102,"kitchen","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1103",1103,"kitchen","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1104",1104,"kitchen","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1105",1105,"kitchen","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1106",1106,"kitchen","cdi_words","1","understands",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1107",1107,"kitchen","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1108",1108,"kitchen","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1109",1109,"kitchen","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1110",1110,"kitchen","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1111",1111,"kitchen","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1112",1112,"kitchen","cdi_words","1","understands",1,1,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1113",1113,"kitchen","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1114",1114,"kitchen","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1115",1115,"kitchen","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1116",1116,"kitchen","cdi_words","1","understands",1,1,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1117",1117,"kitchen","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1118",1118,"kitchen","cdi_words","1","understands",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1119",1119,"kitchen","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1120",1120,"kitchen","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1121",1121,"kitchen","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1122",1122,"kitchen","cdi_words","1","understands",1,1,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1123",1123,"table","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1124",1124,"table","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1125",1125,"table","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1126",1126,"table","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1127",1127,"table","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1128",1128,"table","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1129",1129,"table","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1130",1130,"table","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1131",1131,"table","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1132",1132,"table","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1133",1133,"table","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1134",1134,"table","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1135",1135,"table","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1136",1136,"table","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1137",1137,"table","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1138",1138,"table","cdi_words","1","understands",1,1,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1139",1139,"table","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1140",1140,"table","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1141",1141,"table","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1142",1142,"table","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1143",1143,"table","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1144",1144,"table","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1145",1145,"television","cdi_words","1","produces",2,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1146",1146,"television","cdi_words","1","understands",2,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1147",1147,"television","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1148",1148,"television","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1149",1149,"television","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1150",1150,"television","cdi_words","1","understands",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1151",1151,"television","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1152",1152,"television","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1153",1153,"television","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1154",1154,"television","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"1155",1155,"television","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1156",1156,"television","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"1157",1157,"television","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1158",1158,"television","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"1159",1159,"television","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1160",1160,"television","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"1161",1161,"television","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1162",1162,"television","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"1163",1163,"television","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1164",1164,"television","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"1165",1165,"television","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1166",1166,"television","cdi_words","1","understands",1,1,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"1167",1167,"blanket","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1168",1168,"blanket","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"1169",1169,"blanket","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1170",1170,"blanket","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"1171",1171,"blanket","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1172",1172,"blanket","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"1173",1173,"blanket","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1174",1174,"blanket","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"1175",1175,"blanket","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
